Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,"507, avenue du Foyer
Fortierville, Québec
G0S 1J0",Micheline La-Rue,,418 835-2017,418 835-1866,Mar 10 1940,Québec,financial services - banks and trusts,,Aug 31,"507, avenue du Foyer
Fortierville, Québec
G0S 1J0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"245, rue Racine Est C.P. 1180
Chicoutimi, Québec
G7H 5G7",Micheline La-Rue,,418 835-2017,418 835-1866,Oct 18 1969,Québec,financial services - banks and trusts,,Dec 31,"245, rue Racine Est C.P. 1180
Chicoutimi, Québec
G7H 5G7",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"13845, boulevard Curé-Labelle
Case postale 1200
Mirabel, Québec
J7J 1A1",Services financiers,caisse.t30266@desjardins.com,450 430-4603,450 430-2858,Jan 4 1947,Québec,financial services - banks and trusts,,Dec 31,"13845, boulevard Curé-Labelle
Case postale 1200
Mirabel, Québec
J7J 1A1",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"131, rue Amireault
L'Épiphanie, Québec
J5X 2T2",Micheline La-Rue,,418 835-2017,418 835-1866,Jan 19 1937,Québec,financial services - banks and trusts,,Dec 31,"131, rue Amireault
L'Épiphanie, Québec
J5X 2T2",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"984, rue Notre-Dame
Donnacona, Québec
G3M 1J5",Services financiers,caisse.t20111@desjardins.com,418 285-0505,418 285-0480,Dec 13 1934,Québec,financial services - banks and trusts,,Dec 31,"984, rue Notre-Dame
Donnacona, Québec
G3M 1J5",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"204, rue Principale, C.P. 10
Les Hauteurs, Québec
G0K 1C0",Micheline La-Rue,,418 835-2017,418 835-1866,Sep 25 1938,Québec,financial services - banks and trusts,,Dec 31,"204, rue Principale, C.P. 10
Les Hauteurs, Québec
G0K 1C0",No filing is or has previously been made under the MRRS Prospectus Policy,No,Ceased Reporting,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"$5,000,001 to $25,000,000"
,,"C.P. 483
Québec",Micheline La-Rue,,418 835-2017,418 835-1866,Sep 17 1939,Québec,financial services - banks and trusts,,Aug 31,"C.P. 483
Québec",No filing is or has previously been made under the MRRS Prospectus Policy,No,Quebec,N/A,,La Confédération des caisses populaires et d'économie Desjardins du Québec,,,"Under $5,000,000"
,,"330, rue Notre-Dame
Notre-Dame-du-Bon-Conseil, Québec
J0C 1A0",Services financiers,caisse.t10042@desjardins.com,819 336-2600,819 336-2731,Jun 27 1937,Québec,financial services - banks and trusts,,Dec 31,"330, rue Notre-Dame
Notre-Dame-du-Bon-Conseil, Québec
J0C 1A0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"417, rue Saint-Laurent Case postale 87
Saint-Siméon, Québec
G0T 1X0",Services financiers,caisse.t20032@desjardins.com,418 665-4443,418 665-4888,Nov 21 1943,Québec,financial services - banks and trusts,,Dec 31,"417, rue Saint-Laurent Case postale 87
Saint-Siméon, Québec
G0T 1X0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"219, rue Principale
Sainte-Cécile-de-Lévrard, Québec
G0X 2M0",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Jun 29 1943,Québec,financial services - banks and trusts,,Dec 31,"219, rue Principale
Sainte-Cécile-de-Lévrard, Québec
G0X 2M0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
