Company,SEDAR_url,mailAddress,contactName,bizEmail,telNum,faxNum,dateForm,jurisdiction,industryClass,cusipNum,finYearEnd,hqAddress,principalRegulator,shortFormProspectusIssuer,reportJurisdiction,stockExchange,stockSym,auditor,generalPartner,transferAgent,assets
,,,,,,,,,,,,,,,,,,,,,
,,"519, 3e Rue
Chibougamau, Québec
G8P 1N8",Services financiers,caisse.t80035@desjardins.com,418 748-6461,418 748-7337,Jun 6 1964,Québec,financial services - banks and trusts,,Dec 31,"519, 3e Rue
Chibougamau, Québec
G8P 1N8",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"245, rue Racine Est
Case postale 8180
Chicoutimi, Québec
G7H 5B7",Services financiers,caisse.t70001@desjardins.com,418 549-3224,418 549-3234,Oct 2 1911,Québec,financial services - banks and trusts,,Dec 31,"245, rue Racine Est
Case postale
Chicoutimi, Québec
G7H 5B7",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"3075, boulevard Cartier Ouest
Laval, Québec
H7V 1J4",Services financiers,caisse.t30449@desjardins.com,450 688-0900,450 688-1704,Oct 5 1963,Québec,financial services - banks and trusts,,Dec 31,"3075, boulevard Cartier Ouest
Laval, Québec
H7V 1J4",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"180, boulevard Notre-Dame
Clermont, Québec
G4A 1G1",Services financiers,caisse.t20032@desjardins.com,418 665-4443,418 665-4888,Apr 4 1937,Québec,financial services - banks and trusts,,Dec 31,"180, boulevard Notre-Dame
Clermont, Québec
G4A 1G1",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"6, rue Provost
Verchères, Québec
J0L 2R0",Services financiers,caisse.t30336@desjardins.com,450 583-3337,450 583-6362,Jul 12 1952,Québec,financial services - banks and trusts,,Dec 31,"6, rue Provost
Verchères, Québec
J0L 2R0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"701, avenue Gilles-Villeneuve
Berthierville, Québec
J0K 1A0",Services financiers,caisse.t00038@desjardins.com,450 404-4000,450 586-2205,Oct 16 1944,Québec,financial services - banks and trusts,,Dec 31,"701, avenue Gilles-Villeneuve
Berthierville, Québec
J0K 1A0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"360, rue Principale
Daveluyville, Québec
G0Z 1C0",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Jul 28 1942,Québec,financial services - banks and trusts,,Dec 31,"360, rue Principale
Daveluyville, Québec
G0Z 1C0",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"260, rue de l'Église
Donnacona, Québec
G3M 1Z3",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Mar 17 1935,Québec,financial services - banks and trusts,,Dec 31,"260, rue de l'Église
Donnacona, Québec
G3M 1Z3",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"460, boulevard St-Joseph
Drummondville, Québec
J2C 2A8",Services financiers,caisse.t90104@desjardins.com,819 474-2524,819 477-6555,Mar 5 1939,Québec,financial services - banks and trusts,,Dec 31,"460, boulevard St-Joseph
Drummondville, Québec
J2C 2A8",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"Over $1,000,000,000"
,,"2620, rue Darveau
Québec, Québec
G1P 3V5",Diane Racine,diane.racine@desjardins.com,418 835-8444,418 833-7951,Feb 25 1961,Québec,financial services - banks and trusts,,Dec 31,"2620, rue Darveau
Québec, Québec
G1P 3V5",Quebec,No,Ceased Reporting,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"155, 12e Rue
Ferme-Neuve, Québec
J0W 1C0",Services financiers,caisse.t30161@desjardins.com,819 587-3123,819 587-7002,Jul 12 1942,Québec,financial services - banks and trusts,,Dec 31,"155, 12e Rue
Ferme-Neuve, Québec
J0W 1C0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"1780, avenue des Hirondelles
Bécancour, Québec
G9H 4L7",Services financiers,caisse.t10021.@desjardins.com,819 298-2844,819 289-3011,Jan 30 1933,Québec,financial services - banks and trusts,,Dec 31,"1780, avenue des Hirondelles
Bécancour, Québec
G9H 4L7",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"450, rue Principale
Granby, Québec
J2G 2X1",Services financiers,caisse.t90052@desjardins.com,450 777-5353,450 372-5596,May 21 1949,Québec,financial services - banks and trusts,,Dec 31,"450, rue Principale
Granby, Québec
J2G 2X1",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"Over $1,000,000,000"
,,"1072, rue Dulcinée
Havre-Saint-Pierre, Québec
G0G 1P0",Services financiers,caisse.t20147@desjardins.com,418 538-2123,418 538-2854,Aug 29 1943,Québec,financial services - banks and trusts,,Dec 31,"1072, rue Dulcinée
Havre-Saint-Pierre, Québec
G0G 1P0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"250, boulevard Saint-Joseph
Gatineau, Québec
J8Y 3X6",Services financiers,caisse.t30092@desjardins.com,819 776-3000,819 776-5328,Jun 5 1938,Québec,financial services - banks and trusts,,Dec 31,"250, boulevard Saint-Joseph
Gatineau, Québec
J8Y 3X6",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"Over $1,000,000,000"
,,"179, rue Saint-Pierre Sud
Joliette, Québec
J6E 5Z1",Services financiers,caisse.t00026@desjardins.com,450 759-2422,450 759-8241,Apr 29 1940,Québec,financial services - banks and trusts,,Dec 31,"179, rue Saint-Pierre Sud
Joliette, Québec
J6E 5Z1",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"Over $1,000,000,000"
,,"2358, rue Saint-Dominique
Case postale 991
Jonquière, Québec
G7X 7W8",Services financiers,caisse.t70009@desjardins.com,418 695-1850,418 695-4479,Jun 21 1927,Québec,financial services - banks and trusts,,Dec 31,"2358, rue Saint-Dominique
Case postale 991
Jonquière, Québec
G7X 7W8",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"999, route 343 Case postale 58
Saint-Ambroise-de-Kildare, Québec
J0K 1C0",Services financiers,caisse.t00001@desjardins.com,450 752-0602,450 756-0106,Mar 23 1927,Québec,financial services - banks and trusts,,Dec 31,"999, route 343 Case postale 58
Saint-Ambroise-de-Kildare, Québec
J0K 1C0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"1262, 6e Avenue
La Baie, Québec
G7B 1R4",Services financiers,caisse.t70019@desjardins.com,418 544-7365,418 544-8809,Nov 22 1936,Québec,financial services - banks and trusts,,Dec 31,"1262, 6e Avenue
La Baie, Québec
G7B 1R4",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"554, boulevard Perron
Maria, Québec
G0C 1Y0",Services financiers,caisse.t40001@desjardins.com,418 759-3456,418 759-8139,Sep 13 1908,Québec,financial services - banks and trusts,,Dec 31,"554, boulevard Perron
Maria, Québec
G0C 1Y0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$25,000,001 to $100,000,000"
,,"66, 5e Avenue Est
La Sarre, Québec
J9Z 1K9",Services financiers,caisse.t80011@desjardins.com,819 333-5424,819 333-3181,May 24 1939,Québec,financial services - banks and trusts,,Dec 31,"66, 5e Avenue Est
La Sarre, Québec
J9Z 1K9",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"1190B, rue de Courchevel
Local 103
Lévis, Québec
G6W 0M6",Services financiers,caisse.t20202@desjardins.com,418 839-8819,418 832-7923,Mar 8 1940,Québec,financial services - banks and trusts,,Dec 31,"1190B, rue de Courchevel
Local 103
Lévis, Québec
G6W 0M6",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"485, rue de l'Aréna
Saint-Nicolas, Québec
G7A 1C9",Services financiers,caisse.t20202@desjardins.com,418 831-2674,418 831-4625,Nov 20 1920,Québec,financial services - banks and trusts,,Dec 31,"485, rue de l'Aréna
Saint-Nicolas, Québec
G7A 1C9",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$500,000,001 to $1,000,000,000"
,,"2400, rue Victoria
Bureau 100
Lachine, Québec
H8S 1Z3",Services financiers,caisse.t30323@desjardins.com,514 634-8954,514 634-8416,Jan 5 1951,Québec,financial services - banks and trusts,,Dec 31,"2400, rue Victoria
Bureau 100
Lachine, Québec
H8S 1Z3",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"4749, rue Laval
Lac-Mégantic, Québec
G6B 1C8",Services financiers,caisse.t50021@desjardins.com,819 583-1911,819 583-0897,May 12 1935,Québec,financial services - banks and trusts,,Dec 31,"4749, rue Laval
Lac-Mégantic, Québec
G6B 1C8",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
,,"9751, boulevard Sainte-Anne
Sainte-Anne-de-Beaupré, Québec
G0A 3C0",Services financiers,caisse.t20194@desjardins.com,418 827-3768,418 827-8571,Mar 5 1941,Québec,financial services - banks and trusts,,Dec 31,"9751, boulevard Sainte-Anne
Sainte-Anne-de-Beaupré, Québec
G0A 3C0",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
Caisse Desjardins de la Culture,https://www.sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00006276,"215, rue Saint-Jacques Ouest
Bureau 200
Montréal, Québec
H2Y 1M6",Services financiers,caisse.t92262@desjardins.com,514 285-8873,514 285-4445,Jun 23 1967,Québec,financial services - banks and trusts,,Dec 31,"215, rue Saint-Jacques Ouest
Bureau 200
Montréal, Québec
H2Y 1M6",Quebec,No,Quebec,N/A,,Fédération des caisses Desjardins du Québec,,,"$100,000,001 to $500,000,000"
